mentors,mentees,regime,method,trial,latency_s,unassigned,avg_compat,same_major_pct,ilp_optimal,ilp_mip_gap,ilp_status,ilp_term,solver,time_limit,mip_gap_target,threads,warm_start,seed,hw_python,hw_platform,hw_processor,hw_machine,hw_python_implementation,hw_cpu_count
50,100,heavy,ilp,19,0.6783613890002016,0,0.532565873015873,34.0,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
50,100,heavy,greedy,19,0.002593900000647409,1,0.4225468975468976,14.141414141414142,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
50,100,heavy,gale_shapley,19,0.005927800000790739,1,0.4933445566778902,28.282828282828284,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
50,100,heavy,ilp,20,0.5547718919988256,0,0.5113976190476189,44.0,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
50,100,heavy,greedy,20,0.001781999999366235,2,0.42666467319528545,23.46938775510204,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
50,100,heavy,gale_shapley,20,0.0044292999991739634,2,0.4825872143729287,30.612244897959183,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
50,100,heavy,ilp,21,0.5274370919978537,0,0.5129185425685427,41.0,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
50,100,heavy,greedy,21,0.003567699997802265,0,0.3889811688311689,14.0,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
50,100,heavy,gale_shapley,21,0.004845600000408012,1,0.4827240660573994,31.31313131313131,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
50,100,heavy,ilp,22,0.5978424909990281,0,0.5273261904761906,38.0,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
50,100,heavy,greedy,22,0.003496999997878447,2,0.41507619931089323,15.306122448979592,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
50,100,heavy,gale_shapley,22,0.00658349999866914,1,0.49771925605258943,28.282828282828284,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
50,100,heavy,ilp,23,0.5309866919997148,0,0.5125563492063492,40.0,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
50,100,heavy,greedy,23,0.0033943000016734004,2,0.4222627146096533,23.46938775510204,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
50,100,heavy,gale_shapley,23,0.005338899998605484,1,0.4846280262946929,33.333333333333336,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
50,100,heavy,ilp,24,0.6099845909993746,0,0.5230603174603176,34.0,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
50,100,heavy,greedy,24,0.002128600001015002,1,0.41423681257014594,13.131313131313131,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
50,100,heavy,gale_shapley,24,0.005294399998092558,1,0.48607984607984617,27.272727272727273,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
50,100,heavy,ilp,25,0.5792313919992012,0,0.4977756854256856,35.0,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
50,100,heavy,greedy,25,0.0019983999991382007,0,0.3832796536796538,19.0,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
50,100,heavy,gale_shapley,25,0.005891299999348121,1,0.4605484863060621,25.252525252525253,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
50,100,heavy,ilp,26,0.5583657920033147,0,0.4751611777111778,56.0,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
50,100,heavy,greedy,26,0.0023905000016384292,2,0.36527254491540206,35.714285714285715,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
50,100,heavy,gale_shapley,26,0.005078900001535658,1,0.4393916745431897,32.323232323232325,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
50,100,heavy,ilp,27,0.574054790999071,0,0.503569191919192,46.0,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
50,100,heavy,greedy,27,0.0025199000010616146,1,0.4105097371764039,30.303030303030305,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
50,100,heavy,gale_shapley,27,0.004840900000999682,1,0.46377184543851213,27.272727272727273,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
50,100,heavy,ilp,28,0.5406316919979872,0,0.49384523809523806,41.0,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
50,100,heavy,greedy,28,0.0024611000008007977,0,0.37473492063492064,21.0,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
50,100,heavy,gale_shapley,28,0.004738699997687945,2,0.47982102364755425,34.69387755102041,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
50,100,heavy,ilp,29,0.5903257909994863,0,0.5008714285714286,25.0,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
50,100,heavy,greedy,29,0.0025777999981073663,1,0.42227032227032235,20.2020202020202,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
50,100,heavy,gale_shapley,29,0.005519300000742078,2,0.4693148688046646,17.346938775510203,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,ilp,0,2.8159813640013454,0,0.6605643217893218,59.5,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,greedy,0,0.009914700000081211,0,0.5716609307359307,36.0,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,gale_shapley,0,0.044040099000994815,0,0.646384668109668,57.0,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,ilp,1,2.63623786899916,0,0.6490810245310246,70.5,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,greedy,1,0.00894010000047274,0,0.5186544372294373,39.5,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,gale_shapley,1,0.03242979900096543,0,0.6239909451659451,62.0,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,ilp,2,2.784794167000655,0,0.6653980158730158,66.0,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,greedy,2,0.0072896000019682106,0,0.5704933621933622,43.0,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,gale_shapley,2,0.031163999003183562,0,0.6431785714285715,59.0,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,ilp,3,2.848757764997572,0,0.6749948773448773,67.5,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,greedy,3,0.011043800001061754,0,0.5702683621933622,40.0,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,gale_shapley,3,0.03246220000073663,0,0.6541401154401154,61.5,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,ilp,4,2.6925811669971154,0,0.6444501082251083,74.0,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,greedy,4,0.007841800001187949,0,0.5400511904761904,47.0,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,gale_shapley,4,0.03920749899771181,1,0.6249997099494586,63.81909547738694,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,ilp,5,2.705261769999197,0,0.6502685286935287,66.0,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,greedy,5,0.008219899998948677,0,0.5445308302808303,35.0,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,gale_shapley,5,0.033765000000130385,0,0.6319141636141636,60.5,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,ilp,6,2.692324790001294,0,0.6823155844155844,65.5,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,greedy,6,0.00883590000012191,1,0.5954817739491106,43.21608040201005,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,gale_shapley,6,0.02997549999781768,0,0.6662739177489178,60.5,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,ilp,7,2.679232591002801,0,0.6659618437118436,61.5,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,greedy,7,0.008351500000571832,0,0.5589404151404151,35.0,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,gale_shapley,7,0.03569860000061453,0,0.645354304029304,56.0,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,ilp,8,2.651270602000295,0,0.6752080447330446,72.0,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,greedy,8,0.008080300001893193,0,0.5485799422799422,42.0,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,gale_shapley,8,0.03386600100202486,0,0.6540441558441559,66.5,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,ilp,9,2.827496321999206,0,0.6437965367965367,70.0,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,greedy,9,0.008823299998766743,0,0.5171218975468975,35.0,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,gale_shapley,9,0.039714699996693525,0,0.6208369769119768,60.5,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,ilp,10,3.701756929000112,0,0.6493801587301588,64.0,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,greedy,10,0.011756899999454618,1,0.53571468453378,34.17085427135678,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,gale_shapley,10,0.05041590100154281,0,0.6280432539682539,57.5,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,ilp,11,4.045558470999822,0,0.6593787878787879,76.5,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,greedy,11,0.01610000099753961,0,0.5291936868686868,37.5,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,gale_shapley,11,0.06544030099757947,0,0.6316161976911977,65.0,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,ilp,12,4.407077654999739,0,0.6764015873015873,69.0,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,greedy,12,0.008550800001103198,1,0.5662938066958167,39.19597989949749,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,gale_shapley,12,0.03809050000199932,0,0.6556313492063492,62.5,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,ilp,13,2.78338848400017,0,0.6458924603174603,72.0,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,greedy,13,0.00909220000175992,0,0.5237103896103896,37.5,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,gale_shapley,13,0.03454060000149184,0,0.6159914141414141,59.0,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,ilp,14,2.7722151839989237,0,0.674613888888889,62.5,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,greedy,14,0.008456999003101373,0,0.5878727272727272,40.0,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,gale_shapley,14,0.029904000002716202,0,0.6607781746031745,58.5,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,ilp,15,3.5285843740020937,0,0.6599342185592186,65.5,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,greedy,15,0.007883800000854535,0,0.5581126845376845,36.5,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,gale_shapley,15,0.04793299999801093,0,0.6408469169719169,57.5,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,ilp,16,2.7986955779997515,0,0.6599011904761904,64.5,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,greedy,16,0.008470299999316921,0,0.5526150793650794,39.0,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,gale_shapley,16,0.03028949999861652,1,0.6394404562495014,56.78391959798995,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,ilp,17,3.1091680799981987,0,0.662610101010101,68.5,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,greedy,17,0.008189599997422192,0,0.5595888888888889,42.0,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,gale_shapley,17,0.03420129999722121,0,0.644887518037518,64.0,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,ilp,18,3.0733759909999208,0,0.6529226551226551,66.5,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,greedy,18,0.007266799999342766,1,0.5385588113728818,37.185929648241206,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,gale_shapley,18,0.030979499999375548,0,0.6292680375180375,59.0,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,ilp,19,3.5372825910017127,0,0.6450064213564214,69.0,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,greedy,19,0.016593899999861605,0,0.5286830086580087,37.0,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,gale_shapley,19,0.061963800002558855,0,0.6244171356421355,59.0,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,ilp,20,3.512698016998911,0,0.6732512626262626,70.0,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,greedy,20,0.00819530099761323,1,0.5690225296757959,42.71356783919598,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,gale_shapley,20,0.035020300001633586,0,0.650521103896104,63.0,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,ilp,21,2.5946999129992037,0,0.6563167499167499,63.0,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,greedy,21,0.007596100000228034,1,0.5501232463795278,36.18090452261306,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,gale_shapley,21,0.03374999999869033,0,0.6360604007104007,57.0,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,ilp,22,2.8285072940016107,0,0.6643568542568543,71.5,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,greedy,22,0.013714200002141297,0,0.545136111111111,41.0,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,gale_shapley,22,0.041558000000804896,0,0.6433376984126984,65.5,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,ilp,23,2.902240876999713,0,0.6719968253968254,62.5,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,greedy,23,0.00794800000221585,1,0.5609491903964267,33.165829145728644,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,gale_shapley,23,0.03689009999652626,0,0.6552734126984125,59.0,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,ilp,24,2.629574179001793,0,0.6578667748917749,63.5,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,greedy,24,0.006936300000234041,0,0.5561679292929292,34.5,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,gale_shapley,24,0.031048599998030113,1,0.6378807819762593,54.77386934673367,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,ilp,25,2.618845011002122,0,0.6576071789321789,62.5,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,greedy,25,0.00794300000052317,0,0.5507202380952381,40.5,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,gale_shapley,25,0.03045900000142865,0,0.6337754329004329,56.0,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,ilp,26,2.567195716997958,0,0.6684845238095238,64.5,True,0.0,ok,optimal,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,greedy,26,0.007388699999864912,0,0.5685280525030525,39.5,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
100,200,light,gale_shapley,26,0.03200680000009015,0,0.6476527777777779,57.5,,,,,auto,120,0.01,4,True,42,3.10.12,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35,x86_64,x86_64,CPython,8
